"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"Horizon Europe Guarantee","10084125","NPL MANAGEMENT LIMITED",,"EU-Funded","Yusuf","Lanre","","",,,,"","Uncertainty quantification for machine learning models applied to photoplethysmography signals - 22HLT01 QUMPHY","30/06/2023","29/06/2026","337718",,"London","Active","http://gtr.ukri.org/projects?ref=10084125","C49E8899-B53D-4717-B830-837FEC6CF84B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E8C66154-79EA-4DA0-B6CC-107B17DE6851","1F226FE0-A7D8-4276-86D0-BB2F8FB53C07"
"Horizon Europe Guarantee","EP/X030342/1","University of South Wales","Faculty of Computing, Eng. and Science","Research Grant","Rodriguez","Jonathan","","http://orcid.org/0000-0001-9829-0955",,,,"","EWOC - Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond","31/08/2022","30/08/2026","265251",,"Unknown","Active","http://gtr.ukri.org/projects?ref=EP/X030342/1","574496E0-BAA5-4630-B74A-8609BFF26085","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E8B31A8C-F080-4136-AB33-FE40EA612275","BF97BEF4-D1C5-4FBB-A5B6-C7432C65D106"
"Horizon Europe Guarantee","10063023","MICROCHIP TECHNOLOGY CALDICOT LIMITED",,"EU-Funded","Tremlett","Piers","","",,,,"","iEdge, Nanomechanical Hardware Platform for Edge Computing","01/01/2023","29/06/2026","617268",,"South West","Active","http://gtr.ukri.org/projects?ref=10063023","0B623292-C83C-47F0-95E4-84F6471279E3","240CEBFD-1052-4EAC-88DF-D88A163D61C8","D6A51BEC-67E9-4D66-A1EF-4A2CA1D21A21","1266DE47-6F56-4D44-ACE1-9131AAF85A30"
"Horizon Europe Guarantee","EP/Y029232/1","The Francis Crick Institute","Research","Fellowship","Tarrago-Celada","Josep","","http://orcid.org/0000-0001-7322-9736",,,,"","The metabolism of breast cancer metastasis to the lung: Key pathways and their implications in the metastatic microenvironment.","30/06/2023","29/06/2025","200511",,"Unknown","Active","http://gtr.ukri.org/projects?ref=EP/Y029232/1","DDB13624-B154-40CA-9AF5-837D36FF9451","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2F2DE181-38FE-4906-9C10-5CADB3A0CC4D","2EBF4AB2-84EE-4693-9CA0-87B37FC949C8"
"Horizon Europe Guarantee","EP/X039250/1","University of St Andrews","Physics and Astronomy","Research Grant","Gather","Malte","","",,,,"","TRACER - A new generation of secure barcodes based on polymer membrane lasers","31/08/2023","28/02/2026","129270",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/X039250/1","15F0E569-A172-4C2E-9151-84DAC0A1AA64","240CEBFD-1052-4EAC-88DF-D88A163D61C8","09D41C19-6E04-4937-902C-C3CD52E0683F","C87B0E10-1E6E-4084-B30A-3D3C49E25E8F"
"Horizon Europe Guarantee","EP/X027783/1","University of Glasgow","School of Engineering","Fellowship","Paul","Manosh","","http://orcid.org/0000-0002-6510-456X",,,,"","SUPER-BIO-PCM: Superior Form-Stable Biochar Encapsulated Phase Change Materials for Direct Solar Absorption","07/12/2022","06/12/2024","203795",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/X027783/1","E8749006-4ED1-4201-ADF5-82BFC91DFF1A","240CEBFD-1052-4EAC-88DF-D88A163D61C8","595A5FEA-6A63-4445-BD0B-7CA0CC2EE7DF","9B6E9F98-0579-486B-8F4A-D30D9197361A"
"Horizon Europe Guarantee","10064784","WCMC",,"EU-Funded","Dawkins","Katie","","",,,,"","NetworkNature+ - Scaling up nature-based solutions to achieve 2030 policy goals","31/07/2023","30/07/2027","788159",,"East of England","Active","http://gtr.ukri.org/projects?ref=10064784","1FE97A43-D9E1-4B2A-A235-84CB29408E20","240CEBFD-1052-4EAC-88DF-D88A163D61C8","ABF55C57-E406-4D59-A54A-D5F9468FA808","FC96E2E6-A2CD-4742-824E-D523E92B4325"
"Horizon Europe Guarantee","10113516","UNIVERSITY OF EDINBURGH",,"EU-Funded","Cresswell","Kathrin","","",,,,"","GLIOMATCH: The malignant Glioma immuno-oncology matchmaker: towards data-driven precision medicine using spatially resolved radio-multiomics","01/01/2024","31/12/2028","514576",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10113516","292F2BA3-2F90-4B41-88DE-861894D90B46","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8B595132-049C-4500-A9B6-EE31F57B1B88","21CA7868-971A-47E7-A58C-E411901B1725"
"Horizon Europe Guarantee","10068829","AFON TECHNOLOGY LTD",,"EU-Funded","Hodge","Bethany","","",,,,"","Glucowear: A non-invasive, wearable, real time continuous blood glucose monitoring sensor","01/02/2023","31/01/2025","2071192",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10068829","51A08D66-5EC8-41DA-8BBB-8529CF88AE49","240CEBFD-1052-4EAC-88DF-D88A163D61C8","0D16035A-BC56-4303-AA83-53B64E21B862","EACC99A3-91D6-4F59-BDC0-BF44C76AD532"
"Horizon Europe Guarantee","EP/Y031172/1","University of Oxford","Population Health","Research Grant","Wilde","Joshua","","http://orcid.org/0000-0003-3389-2028",,,,"","SEXRATIO - Natural Sex Ratios at Birth and Missing Women: New Evidence and Implications","20/11/2023","19/11/2028","1637461",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Y031172/1","5C50E9E5-4E6D-4E03-BC3C-84413784DBA4","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47649064-FCD1-4D7A-A5AA-31B69B9BDFFC","B1E587CF-C246-4DFD-82B5-120054DE7AA5"
"Horizon Europe Guarantee","10077035","GOOCH & HOUSEGO (TORQUAY) LIMITED",,"EU-Funded","Kean","Peter","","",,,,"","Next-2Digits","30/09/2023","31/12/2026","296140",,"South West","Active","http://gtr.ukri.org/projects?ref=10077035","5D4D5C07-74B8-4B33-B443-860844C3C71B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8AA25D7E-F8C2-475C-A7BE-EB61F8F8F136","D0372A82-0A99-4E87-BBFC-0B5B4403395E"
"Horizon Europe Guarantee","10076687","CENTRE FOR PROCESS INNOVATION LIMITED",,"EU-Funded","Defty","Claire","","",,,,"","Project 101104006 - HEALING BAT","31/05/2023","30/05/2027","592761",,"North East","Active","http://gtr.ukri.org/projects?ref=10076687","A2FB73D3-CB16-4AF7-8C0D-8640E8F7B4B0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2EC6F9D4-1EB7-4E1F-8BB2-2DD67FAFB685","86D0F4B0-B9E2-4C36-A71D-CDB4884DBA48"
"Horizon Europe Guarantee","EP/Y028546/1","University of Edinburgh","MRC Human Genetics Unit","Fellowship","Olaizola Rebe","Paula","","http://orcid.org/0000-0002-1358-5429",,,,"","Using patient-led genetics to identify new therapeutic targets in metastatic cholangiocarcinoma","01/01/2024","31/12/2025","187096",,"Scotland","Active","http://gtr.ukri.org/projects?ref=EP/Y028546/1","255C7FD5-009A-4456-9871-853EF0320207","240CEBFD-1052-4EAC-88DF-D88A163D61C8","A4735E0B-ED6E-4FC5-9497-CFE564317F54","6D53BB5B-5881-47A0-93A4-B57035244542"
"Horizon Europe Guarantee","10038326","THE NATURAL HISTORY MUSEUM",,"EU-Funded","Gabriel","Jonathan","","",,,,"","European participation in global biodiversity genomics endeavours aimed at identifying all biodiversity on Earth","31/08/2022","28/02/2026","669561",,"London","Active","http://gtr.ukri.org/projects?ref=10038326","AD1E4478-41A7-4A2B-926A-84DD17EBF20E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","733E67AE-E8C8-4F78-847C-4D35EB9BC72F","8376EA4D-72FF-41CF-903C-9AD9ED3341BA"
"Horizon Europe Guarantee","10095603","DUPONT TEIJIN FILMS U.K. LIMITED",,"EU-Funded","Ashby","Shane","","",,,,"","Highly efficient delamination technologies to recover and reuse metals, glass, polymers from end-of-life photovoltaic panels (EVERPV)","31/08/2023","30/08/2026","265008",,"North East","Active","http://gtr.ukri.org/projects?ref=10095603","C8BF85E3-19FB-49E8-B64E-84A058E0B583","240CEBFD-1052-4EAC-88DF-D88A163D61C8","0448EE13-B917-491B-B254-E17417BA77ED","EA04362A-F20C-4F9C-8400-7F0BDDC17662"
"Horizon Europe Guarantee","10061730","UNIVERSITY OF GREENWICH",,"EU-Funded","Loukas","Georgios","","",,,,"","Social and hUman ceNtered XR","01/12/2022","30/11/2025","412546",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10061730","86902258-D674-4CCA-AF99-84ACA8F66FAB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","0C4E93CB-0227-4AFF-8823-F080425EB0F4","8F8174BB-ED90-4113-9BB0-9ED61E5A1232"
"Horizon Europe Guarantee","10065047","VICTORIA AND ALBERT MUSEUM",,"EU-Funded","Isaacson","Shoshanna","","",,,,"","Perceptive Enhanced Realities of Colored collEctions through AI and Virtual Experiences","01/02/2023","31/01/2026","170206",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10065047","D37DFD9F-7FD3-4119-BE9E-85A972349C2C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","19500D25-E244-45B4-A2C2-A3602A0967CF","92149A3B-B26B-440A-93E1-7D368C3EFB6F"
"Horizon Europe Guarantee","10061737","MULTUS BIOTECHNOLOGY LIMITED",,"EU-Funded","Linton","Cai","","",,,,"","Enabling affordable and sustainable cultivated meat with a first-in-class growth medium.","01/01/2023","31/12/2024","2152612",,"London","Active","http://gtr.ukri.org/projects?ref=10061737","648A91D1-497F-4B40-AFF4-84E3E750AF5C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AB1EFA3C-BF06-4A60-B055-2D11DF2FD8E6","1FB7E824-F7F0-4A94-A5F3-90F50CF12CED"
"Horizon Europe Guarantee","10062097","CELTIC SEA POWER LIMITED",,"EU-Funded","Farrington","Neil","","",,,,"","Multi-layer governance performance of marine policies - PERMAGOV","01/01/2023","31/12/2026","105138",,"South West","Active","http://gtr.ukri.org/projects?ref=10062097","E32298BB-DD70-4C32-8126-847260FB0DD3","240CEBFD-1052-4EAC-88DF-D88A163D61C8","6B82A63B-B0D1-4486-9B04-09146346E3CD","202758E7-3FA3-4DBC-BCA5-BC4AD4A20AE4"
"Horizon Europe Guarantee","10108638","WCMC",,"EU-Funded","Burgess","Neil","","",,,,"","Empowering citizens in collaborative environmental compliance assurance via MOnitoring, REporting and action (MoRe4nature)","01/01/2024","31/12/2027","26467",,"East of England","Active","http://gtr.ukri.org/projects?ref=10108638","E44E20CF-EDE7-482D-9C18-860753878A33","240CEBFD-1052-4EAC-88DF-D88A163D61C8","ABF55C57-E406-4D59-A54A-D5F9468FA808","45888D0D-963F-4669-BAF6-F90DE481B8F0"
"Horizon Europe Guarantee","EP/X021149/1","King's College London","International Development","Fellowship","Segal","Paul","","",,,,"","UGP: Unified Global Poverty: An Absolute and Relative Cost of Basic Needs Framework","01/12/2022","30/11/2026","204031",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X021149/1","E48C8B51-8BCB-4ABB-9DEA-858C34D5EB19","240CEBFD-1052-4EAC-88DF-D88A163D61C8","1ECBCFF6-5785-4627-91AC-34132C9C759C","868E2252-9C20-4BB5-B6A6-85A1811A8A3C"
"Horizon Europe Guarantee","10038896","UNIVERSITY OF SHEFFIELD",,"EU-Funded","John","Alistair","","",,,,"","NEXTAIR: Multi-disciplinary digital - enablers for NEXT-generation AIRcraft design and operations","31/08/2022","30/08/2025","267359",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10038896","704F770F-7331-4B1B-8E3E-8442DA62DE7C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FAABF2EB-AEB2-4A67-A79E-39B8F8121932","5989F86D-843E-4F95-A0FD-FD95A9712F3D"
"Horizon Europe Guarantee","EP/Y024516/1","King's College London","English Language and Literature","Research Grant","Zimbler","Jarad","","http://orcid.org/0000-0001-7888-5062",,,,"","Decolonization, Appropriation and the Materials of Literature in Africa and its Diaspora","01/02/2024","31/01/2029","1681164",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Y024516/1","F5CEDA32-73AB-4DEB-973B-85E9633787E9","240CEBFD-1052-4EAC-88DF-D88A163D61C8","1ECBCFF6-5785-4627-91AC-34132C9C759C","499BC83C-05F1-4E95-B3D0-45E2FF9B0825"
"Horizon Europe Guarantee","10074890","UNIVERSITY COLLEGE LONDON",,"EU-Funded","Machell","Giles","","",,,,"","PriSciTemp: Primary spectrometric thermometry for gases","31/08/2023","30/08/2026","59285",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10074890","F7ADA33E-52FB-44DF-9451-85B7E3A01CB6","240CEBFD-1052-4EAC-88DF-D88A163D61C8","87E66FA8-E664-4076-9773-15536DB066DF","4C091169-4BF9-4B9D-93E8-6A7C594A01F6"
"Horizon Europe Guarantee","10044428","UNIVERSITY OF SOUTHAMPTON",,"EU-Funded","Kalkowski","Michal","","",,,,"","intelligent Weld inspection","30/09/2022","29/09/2026","349641",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10044428","B34C8883-7F3D-4B49-BDF5-84908F37083E","240CEBFD-1052-4EAC-88DF-D88A163D61C8","189F1BDE-BC7C-437B-AC3C-AA4AC0B677F0","A663E305-E614-49E4-AB14-A7E790EE7D23"
"Horizon Europe Guarantee","10061115","UNIVERSITY OF BIRMINGHAM",,"EU-Funded","Rocca","Cris","","",,,,"","Green deal inspired correlative imaging-based characterization for safety profiling of 2D materials","01/01/2023","29/06/2026","249044",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10061115","85740648-800C-4318-A2A6-84C040FD1E3C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47AC5C0C-6553-4E0E-B591-65899B6059E4","7123AD14-5785-4D8A-8CC4-BDC2B3CC1E2B"
"Horizon Europe Guarantee","10047813","HYPERTUNNEL LIMITED",,"EU-Funded","Khan","Ghazi","","",,,,"","1901330122 hyperSwarm","01/11/2022","30/07/2024","1622779",,"South East","Active","http://gtr.ukri.org/projects?ref=10047813","FED7B396-7044-443C-909C-857BEBA6BCA5","240CEBFD-1052-4EAC-88DF-D88A163D61C8","5204B101-C3EC-453F-8D23-65D370D5657A","FE43D8CB-1853-44FF-BE55-E92C0F3FFB29"
"Horizon Europe Guarantee","EP/X021238/1","Natural History Museum","Life Sciences","Fellowship","Rule","James","","",,,,"","The Evolution of Auditory Adaptations for Aquatic Life in Pinnipeds","30/09/2022","29/09/2024","190380",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X021238/1","90557FC5-C577-498E-82FD-85D8721E3C1B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","B3847F2C-B829-4B66-85E8-31A2E75C9A20","E32A8310-68DE-4479-8B19-66CCB2EC525C"
"Horizon Europe Guarantee","10101364","ISLE UTILITIES LIMITED",,"EU-Funded","Antizar","Blanca","","",,,,"","BOOST-IN","01/01/2024","31/12/2026","169420",,"South East","Active","http://gtr.ukri.org/projects?ref=10101364","A603220A-0CA5-4B1E-91A1-84B28BDCB1F5","240CEBFD-1052-4EAC-88DF-D88A163D61C8","3DF7EB81-0E7E-4505-99D9-897B047EE530","2E75C814-BDA6-4067-BD7F-05E7354A0A3D"
"Horizon Europe Guarantee","10103799","ARIDHIA INFORMATICS LIMITED",,"EU-Funded","Allan","David","","",,,,"","Pediatric Hospitals as European drivers for multi-party computation and synthetic data generation capabilities across clinical specialties and data types","30/09/2023","29/09/2026","494696",,"Scotland","Active","http://gtr.ukri.org/projects?ref=10103799","DEA7D56F-DEBB-4AEF-B8EC-853E854B8CAD","240CEBFD-1052-4EAC-88DF-D88A163D61C8","7D672C25-CF1B-4804-89DC-97F7B54C7CD2","533EF97B-D32D-405C-9A89-5FB0D57F02D4"
"Horizon Europe Guarantee","10054437","UNIVERSITY OF STIRLING",,"EU-Funded","Tyler","Andrew","","",,,,"","DANUBIUS Implementation Phase Project - DANUBIUS-IP","30/09/2022","29/09/2025","89215",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10054437","2A37232F-ED2A-4343-8014-88AAEB67C7CB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E7FB7675-953D-49DD-AA57-938DE8820AAF","866D6740-A7ED-4718-B94C-3FA5F3A4643D"
"Horizon Europe Guarantee","10053774","GLOBAL NETWORK OF CIVIL SOCIETY ORGANISATIONS FOR DISASTER REDUCTION",,"EU-Funded","Serrano","Emmanuel","","",,,,"","The Human-Tech Nexus - Building a Safe Haven to cope with Climate Extremes","30/09/2022","29/09/2026","140043",,"London","Active","http://gtr.ukri.org/projects?ref=10053774","E7FB6455-626A-4B09-97A8-8627875315C0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","A74FFE77-AE28-4B6E-A5AE-F6C103E74A2A","D2AB94DF-43AD-4263-8B68-D8D6126C656D"
"Horizon Europe Guarantee","EP/Z002249/1","Newcastle University","Sch of History, Classics and Archaeology","Fellowship","Turner","Sam","","http://orcid.org/0000-0002-3257-0070",,,,"","LaVA: Landscapes of the volcanic highlands of ancient Mesoamerica: a new insight from laser-based geoarchaeological mapping and luminescence dating","31/08/2024","30/08/2026","206085",,"North East","Active","http://gtr.ukri.org/projects?ref=EP/Z002249/1","BA602C20-A525-4279-B685-85B2F785D7A1","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AA74BEFD-ACAF-45CC-A5C5-18B751C8D0C5","1E846E38-90BF-418E-AFBB-D05D6BFB33C5"
"Horizon Europe Guarantee","EP/X039676/1","University of Sheffield","Management School","Research Grant","Genovese","Andrea","","",,,,"","ExPliCit - Exploring Plausible Circular futures","01/01/2023","31/12/2025","87214",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=EP/X039676/1","36F98DFA-F688-49E3-ABCD-8885B5576C04","240CEBFD-1052-4EAC-88DF-D88A163D61C8","074A2A54-B14B-46AF-80E1-D1024F02ED46","F7503E5E-FC80-40C7-9699-A36116F970CD"
"Horizon Europe Guarantee","10114377","SRUC",,"EU-Funded","Haskell","Marie","","",,,,"","TransformDairyNet: Working together to upscale Cow-Calf-Contact dairy production and beyond","31/05/2024","30/05/2027","114809",,"Scotland","Active","http://gtr.ukri.org/projects?ref=10114377","C45A2056-2BB3-429C-8779-863093778D39","240CEBFD-1052-4EAC-88DF-D88A163D61C8","387EE37F-97CC-4D8D-AD05-8971F42884FD","A90474FF-0906-4344-BA16-01DF155D4163"
"Horizon Europe Guarantee","10049014","UNIVERSITY OF PLYMOUTH",,"EU-Funded","Meng","Maozhou","","",,,,"","PLOTEC","01/11/2022","29/04/2025","64635",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10049014","4472DF50-27AB-4B2B-AE4A-88A0E22986F5","240CEBFD-1052-4EAC-88DF-D88A163D61C8","182E0F95-3A95-4546-AED4-63101C7452EE","ED023FE1-0A67-4DCE-811B-B1C5848C3261"
"Horizon Europe Guarantee","10059381","CAMBRIDGE PHOTON TECHNOLOGY LIMITED",,"EU-Funded","Rider","Chris","","",,,,"","PILATUS v2 - Digitalised pilot lines for silicon heterojunction tunnel interdigitated back contact solar cells and modules","01/11/2022","31/10/2025","215649",,"East of England","Active","http://gtr.ukri.org/projects?ref=10059381","FDCE13AA-2AA9-4E06-9F61-84B24E76701F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","75A931F4-EA98-46E0-A3EF-67AD04E757E1","BD5C7517-F36D-4362-A764-B68217A77603"
"Horizon Europe Guarantee","10044493","ETOILE PARTNERS LTD",,"EU-Funded","Hillman","Velislava","","",,,,"","TRUST AND PRIVACY PRESERVING COMPUTING PLATFORM FOR CROSS-BORDER FEDERATION OF DATA","30/06/2022","31/12/2025","354956",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10044493","CCF6577F-A190-46D4-BA8D-8441A7BFA802","240CEBFD-1052-4EAC-88DF-D88A163D61C8","3AF180B5-6C54-45B2-AD6C-6164BE9D949F","CE1401B5-7C07-4151-B138-AD4B8D68E62B"
"Horizon Europe Guarantee","10063674","UNIVERSITY OF OXFORD",,"EU-Funded","Obersteiner","Michael","","",,,,"","Delivering the next generation of open integrated assessment models for net zero sustainable development","01/12/2022","30/11/2026","131223",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10063674","CDC0C7FA-5687-4B08-8D18-858CF1D8847B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FE0AD965-17C1-4602-BF76-D6CDC97A387F","86AD488E-2929-48D3-B445-02441417E358"
"Horizon Europe Guarantee","EP/X038319/1","University of Hertfordshire","School of Physics, Eng & Computer Scienc","Research Grant","Wu","Hongwei","","",,,,"","Micro-FloTec: Microscale enabled advanced flow and heat transfer technologies featuring high performance and low power consumption","31/05/2023","30/05/2027","218036",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/X038319/1","5495B7F7-04A7-4529-932A-86A6CC97B6EF","240CEBFD-1052-4EAC-88DF-D88A163D61C8","D0CC1B04-1EA9-4672-B175-EA33E5F27BC3","76B828D1-141A-4363-BCB2-FDA1AFB8ED3D"
"Horizon Europe Guarantee","10040524","UNIVERSITY OF ESSEX",,"EU-Funded","Ferguson","Robert","","",,,,"","IDENTIFYING DETERMINANTS FOR INDOOR AIR QUALITY AND THEIR HEALTH IMPACT IN ENVIRONMENTS FOR CHILDREN: MEASURES TO IMPROVE INDOOR AIR QUALITY AND REDUCE DISEASE BURDENS","31/08/2022","30/08/2026","542791",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10040524","54D0D2DD-AB97-4250-B419-871B6DA79F10","240CEBFD-1052-4EAC-88DF-D88A163D61C8","AF35BB19-A5EA-4E5D-994A-FA6E45CCB3AA","464C635B-75A3-48C3-B14A-6BBC5DAD1CB9"
"Horizon Europe Guarantee","EP/Z002214/1","Imperial College London","Electrical and Electronic Engineering","Fellowship","Astolfi","Alessandro","","",,,,"","CO-ADAPT - Reliable Co-Adaptation for Connected Automated Vehicles","30/09/2024","29/09/2026","192297",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Z002214/1","6E5DDACA-912A-4D3B-AAE4-86BFDD8B6812","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","999C64E1-2966-42C2-BE16-1B42BCB64575"
"Horizon Europe Guarantee","10058072","IMPERIAL COLLEGE LONDON",,"EU-Funded","Valabhji","Jonathan","","",,,,"","Real-world evidence for decisions in diabetes (REDDIE)","01/01/2023","31/12/2026","258381",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10058072","FB072B4C-249A-40E8-846A-85874EB3EB61","240CEBFD-1052-4EAC-88DF-D88A163D61C8","EC9326B5-50D8-459F-9932-1D39B5055FC9","D6B538EC-00DA-405A-8CD3-AFFB887F9CA9"
"Horizon Europe Guarantee","EP/Y034252/1","University of Southampton","Sch of Ocean and Earth Science","Research Grant","Evans","David","","http://orcid.org/0000-0002-8685-671X",,,,"","Mechanistically understanding biomineralisation and ancient ocean chemistry changes to facilitate robust climate model validation","30/09/2023","29/09/2028","1748290",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/Y034252/1","3E1C4E14-86E9-4EDD-B8B7-8703881DF129","240CEBFD-1052-4EAC-88DF-D88A163D61C8","64EDCEB7-556D-4890-9582-FD894F98C10D","8D3121E0-E0FE-40E2-BD5F-535E80054E94"
